"MP_ID";"MP_UUID";"MP_USER_UID";"MP_INSURANCE_UID";"NAME";"ABSTRACT";"TYPE";"AMOUNT";"REIMBOURSEMENT";"DATE"
"3500";"{fbdee17b-c810-4484-ad76-b2c8b80bdff6}";"{00000000-0000-0000-0000-000000000000}";"2";"HPKC014";"Changement d'un cathéter de dialyse péritonéale, par cœlioscopie";"CCAM";"177,26";"70.0";"2011-06-30"
"3501";"{ca005ae4-cfbe-4d22-9ea6-fb2585d8012b}";"{00000000-0000-0000-0000-000000000000}";"2";"HPKA002";"Changement d'un cathéter de dialyse péritonéale, par laparotomie";"CCAM";"148,46";"70.0";"2011-06-30"
"3502";"{6ddeda88-c553-4a4a-93c9-9e2a6d2e665b}";"{00000000-0000-0000-0000-000000000000}";"2";"HPLA001";"Pose d'un cathéter intrapéritonéal avec pose d'un système diffuseur implantable souscutané, pour insulinothérapie intrapéritonéale";"CCAM";"127,77";"70.0";"2011-06-30"
"3503";"{d4e9764c-1464-49d3-9d42-d10d02f89cf4}";"{00000000-0000-0000-0000-000000000000}";"2";"HPPC004";"Libération de l'extrémité distale du cathéter d'un système diffuseur implanté pour insulinothérapie intrapéritonéale, par cœlioscopie";"CCAM";"0.00";"70.0";"2011-06-30"
"3504";"{cf523021-a3f4-42a8-955a-9e25fea218a8}";"{00000000-0000-0000-0000-000000000000}";"2";"HPKA001";"Changement du cathéter intrapéritonéal d'un système diffuseur implanté pour insulinothérapie intrapéritonéale, par laparotomie";"CCAM";"147,10";"70.0";"2011-06-30"
"3505";"{58380a84-aaf1-4c68-a455-51aecbf41674}";"{00000000-0000-0000-0000-000000000000}";"2";"HPLA002";"Pose d'un ballon intrapéritonéal avant irradiation pelvienne, par laparotomie";"CCAM";"0.00";"70.0";"2011-06-30"
"3506";"{dd40e0fe-f0b4-474a-bc5b-af93fc3e8b2b}";"{00000000-0000-0000-0000-000000000000}";"2";"HPGA002";"Ablation d'un ballon intrapéritonéal, par laparotomie";"CCAM";"0.00";"70.0";"2011-06-30"
"3507";"{07038ca5-9d85-447b-9c8c-81b7d227087e}";"{00000000-0000-0000-0000-000000000000}";"2";"HPJB001";"Évacuation d'un épanchement intrapéritonéal, par voie transcutanée";"CCAM";"19,20";"70.0";"2011-06-30"
"3508";"{80c1d49a-4b15-4db5-90ff-eebab9d22980}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCJC001";"Évacuation de collection intraabdominale, par cœlioscopie ou par rétropéritonéoscopie";"CCAM";"187,61";"70.0";"2011-06-30"
"3509";"{c0727289-0103-4d9b-aea6-56c5c8d80fb3}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCJA005";"Évacuation de collection intraabdominale, par thoracotomie";"CCAM";"277,67";"70.0";"2011-06-30"
"3510";"{ceeb0b2c-3d57-4772-9a7a-59cd4435a70c}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCJA002";"Évacuation d'une collection intraabdominale, par laparotomie";"CCAM";"187,24";"70.0";"2011-06-30"
"3511";"{8f9a2ec8-e90a-4f5c-8451-f4df1d66a4ff}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCJA004";"Évacuation de plusieurs collections intraabdominales, par laparotomie";"CCAM";"254,24";"70.0";"2011-06-30"
"3512";"{08b169ae-607c-4213-a5fe-29e96f3c8d83}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCJA003";"Évacuation de collection intraabdominale, par colpotomie";"CCAM";"187,24";"70.0";"2011-06-30"
"3513";"{ab6f34bc-6ffc-4d4e-8542-7dfb031d639c}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCJA001";"Évacuation de collection intraabdominale, par rectotomie";"CCAM";"187,24";"70.0";"2011-06-30"
"3514";"{9b58f1d9-4844-4731-b8c5-4a98cbbc5c63}";"{00000000-0000-0000-0000-000000000000}";"2";"HPCA001";"Dérivation péritonéoveineuse";"CCAM";"313,50";"70.0";"2011-06-30"
"3515";"{f704f87d-9efa-46f3-9c28-c3776a55e08d}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCNH001";"Sclérose d'un kyste intraabdominal par injection d'agent pharmacologique, par voie transcutanée avec guidage échographique et/ou radiologique";"CCAM";"0.00";"70.0";"2011-06-30"
"3516";"{1fb49226-8b30-4c5b-9dfd-d4d0aa89ad76}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCNH004";"Sclérose de plusieurs kystes intraabdominaux par injection d'agent pharmacologique, par voie transcutanée avec guidage échographique et/ou radiologique";"CCAM";"0.00";"70.0";"2011-06-30"
"3517";"{817df2e4-91e4-47f7-b1bd-16a10466b724}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCNH003";"Sclérose de kyste intraabdominal par injection d'agent pharmacologique, par voie transcutanée avec guidage scanographique";"CCAM";"0.00";"70.0";"2011-06-30"
"3518";"{5b063dcf-b281-4318-9cdf-e0741b710e54}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCNH005";"Sclérose de tumeur intraabdominale par injection intralésionnelle d'agent pharmacologique, par voie transcutanée avec guidage échographique et/ou radiologique";"CCAM";"0.00";"70.0";"2011-06-30"
"3519";"{05db918b-5b5d-47cc-adb6-672f419c5a7d}";"{00000000-0000-0000-0000-000000000000}";"2";"ZCNH002";"Sclérose de tumeur intraabdominale par injection intralésionnelle d'agent pharmacologique, par voie transcutanée avec guidage scanographique";"CCAM";"0.00";"70.0";"2011-06-30"
"3520";"{3e3eecca-5e39-48f6-bf99-8552f14f155e}";"{00000000-0000-0000-0000-000000000000}";"2";"HPPC003";"Section de bride et/ou d'adhérences péritonéales pour occlusion intestinale aigüe, par cœlioscopie";"CCAM";"252,21";"70.0";"2011-06-30"
"3521";"{6b2e4aca-0cc4-4a1b-bac3-c4c653506300}";"{00000000-0000-0000-0000-000000000000}";"2";"HPPA002";"Section de bride et/ou d'adhérences péritonéales pour occlusion intestinale aigüe, par laparotomie";"CCAM";"241,76";"70.0";"2011-06-30"
"3522";"{e67e8fd3-1d18-4789-8f67-b9a3bbed5e43}";"{00000000-0000-0000-0000-000000000000}";"2";"HPNC001";"Destruction et/ou exérèse de lésion endométriosique superficielle du péritoine, par cœlioscopie";"CCAM";"124,57";"70.0";"2011-06-30"
"3523";"{c48591bb-be3b-4e53-bf9a-5bf72ad57162}";"{00000000-0000-0000-0000-000000000000}";"2";"HPNA001";"Destruction et/ou exérèse de lésion endométriosique superficielle du péritoine, par laparotomie";"CCAM";"130,58";"70.0";"2011-06-30"
"3524";"{1cb41462-849f-446c-9570-910ecc2c4f7e}";"{00000000-0000-0000-0000-000000000000}";"2";"HPBA001";"Réduction de volume tumoral d'une maladie gélatineuse du péritoine, par laparotomie";"CCAM";"331,74";"70.0";"2011-06-30"
"3525";"{510fda36-82a2-403d-a7ed-18bd78800da4}";"{00000000-0000-0000-0000-000000000000}";"2";"AHQB008";"Électromyographie analytique du périnée par électrode aiguille";"CCAM";"58,36";"70.0";"2011-06-30"
"3526";"{d62d7cb0-290f-4113-99f9-312533daa0d5}";"{00000000-0000-0000-0000-000000000000}";"2";"AHQB028";"Électromyographie analytique du périnée avec étude des latences des réflexes sacraux, par électrode aiguille";"CCAM";"86,40";"70.0";"2011-06-30"
"3527";"{fbaa98d5-6b9c-4726-9a73-1800aea6b411}";"{00000000-0000-0000-0000-000000000000}";"2";"AHQB016";"Électromyographie analytique du périnée, avec étude des latences des réflexes sacraux, de la vitesse de conduction sensitive du nerf dorsal du pénis, des potentiels évoqués somesthésiques cérébraux et des réponses cutanées sympathiques périnéales";"CCAM";"120,96";"70.0";"2011-06-30"
"3528";"{33c7b3b5-9d6a-4b36-a42b-aee5c3c9d5db}";"{00000000-0000-0000-0000-000000000000}";"2";"AHQB020";"Électromyographie de fibre unique du périnée avec étude de 20 paires de fibres, par électrode aiguille";"CCAM";"102,95";"70.0";"2011-06-30"
"3529";"{5b7242f0-8d88-46c3-81df-7414fc961cc4}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQM003";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale";"CCAM";"56,70";"70.0";"2011-06-30"
"3530";"{829ead2c-7770-4c47-8138-f8390cce76ef}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQM004";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale, avec échographie transcutanée de la vessie";"CCAM";"56,70";"70.0";"2011-06-30"
"3531";"{b3a24ea0-ff89-4eb0-85e2-37ba53a7a19f}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQJ001";"Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale, avec échographie transcutanée de la vessie et échographie de la prostate et des vésicules séminales par voie rectale";"CCAM";"56,70";"70.0";"2011-06-30"
"3532";"{bbcd618c-43a3-49ed-b762-21f85fc023bb}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQM001";"Échographie transcutanée de la vessie et/ou de la prostate";"CCAM";"56,70";"70.0";"2011-06-30"
"3533";"{731526bf-d37d-4a61-8f31-6a1d662c0755}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQJ001";"Échographie de la vessie et de la prostate, par voie urétrale";"CCAM";"56,70";"70.0";"2011-06-30"
"3534";"{845dc210-9d43-4586-90cf-5962cc705335}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQJ003";"Échographie de la vessie et de la prostate, par voie rectale";"CCAM";"56,70";"70.0";"2011-06-30"
"3535";"{34f44ae5-1a08-4170-8986-2356a37dc7e0}";"{00000000-0000-0000-0000-000000000000}";"2";"JGQJ001";"Échographie de la prostate et des vésicules séminales, par voie rectale";"CCAM";"56,70";"70.0";"2011-06-30"
"3536";"{2d58c0af-1a51-4ce9-94b0-902626b6b320}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQM001";"Échographie transcutanée unilatérale ou bilatérale du contenu des bourses";"CCAM";"37,80";"70.0";"2011-06-30"
"3537";"{4058276c-ea8a-477c-9a8f-6ae83ee9738b}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQM002";"Échographie du pénis";"CCAM";"37,80";"70.0";"2011-06-30"
"3538";"{33d65423-4b8e-4971-8e49-f4defd5dd90b}";"{00000000-0000-0000-0000-000000000000}";"2";"JKQJ001";"Hystérosonographie";"CCAM";"69,72";"70.0";"2011-06-30"
"3539";"{08482d6c-5f23-4bf0-ad01-65c425c494e9}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQM002";"Échographie-doppler transcutanée unilatérale ou bilatérale du rein et de ses vaisseaux";"CCAM";"75,60";"70.0";"2011-06-30"
"3540";"{c0ed73e6-c07c-40c2-84c6-8191a2442051}";"{00000000-0000-0000-0000-000000000000}";"2";"JZQH002";"Urographie intraveineuse sans urétrocystographie permictionnelle";"CCAM";"85,12";"70.0";"2011-06-30"
"3541";"{abbadabe-7cb5-4a79-aa93-07c60c6ab95b}";"{00000000-0000-0000-0000-000000000000}";"2";"JZQH003";"Urographie intraveineuse avec urétrocystographie permictionnelle";"CCAM";"85,12";"70.0";"2011-06-30"
"3542";"{29940c2f-135a-4468-8256-453026394b97}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQH003";"Kystographie du rein, par voie transcutanée avec guidage échographique et/ou radiologique";"CCAM";"57,60";"70.0";"2011-06-30"
"3543";"{75e59dfc-66e1-4aae-bbf2-75b56221888e}";"{00000000-0000-0000-0000-000000000000}";"2";"JBQH003";"Urétéropyélographie descendante, par une néphrostomie déjà en place";"CCAM";"46,55";"70.0";"2011-06-30"
"3544";"{6eff15f8-d52c-4202-8f30-5a195a0dd4d0}";"{00000000-0000-0000-0000-000000000000}";"2";"JBQH001";"Urétéropyélographie descendante, par voie transcutanée avec guidage échographique et/ou radiologique";"CCAM";"46,55";"70.0";"2011-06-30"
"3545";"{5dccee7e-2808-400c-87d7-b2c6584b7efa}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQH001";"Urétrocystographie rétrograde";"CCAM";"57,19";"70.0";"2011-06-30"
"3546";"{be1286fa-9db0-430b-b58d-ca16cf9d5bbc}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQH002";"Urétrocystographie, par une cystostomie déjà en place";"CCAM";"57,19";"70.0";"2011-06-30"
"3547";"{0664385e-d94a-4a16-b8f6-df19e03720e4}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQH003";"Urétrocystographie, par ponction transcutanée de la vessie";"CCAM";"57,19";"70.0";"2011-06-30"
"3548";"{70014dad-fb69-4d11-bd9c-af5ed6b559e4}";"{00000000-0000-0000-0000-000000000000}";"2";"JGQH003";"Déférentovésiculographie unilatérale ou bilatérale, par cathétérisme endoscopique des conduits éjaculateurs";"CCAM";"57,60";"70.0";"2011-06-30"
"3549";"{beedf474-8a8a-4489-b805-ee3aab31195c}";"{00000000-0000-0000-0000-000000000000}";"2";"JGQH004";"Déférentovésiculographie, par ponction transcutanée du conduit déférent sans guidage";"CCAM";"57,60";"70.0";"2011-06-30"
"3550";"{09dd614c-8797-41bc-af95-0113812f6d1f}";"{00000000-0000-0000-0000-000000000000}";"2";"JGQH001";"Déférentovésiculographie, par ponction transcutanée du conduit déférent avec guidage échographique";"CCAM";"57,60";"70.0";"2011-06-30"
"3551";"{025b9c5a-5667-46c6-afb0-0ca2299aebbe}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQH001";"Cavernographie, par ponction transcutanée des corps caverneux du pénis";"CCAM";"57,60";"70.0";"2011-06-30"
"3552";"{bca7b1cf-d23c-4e88-95a8-e7c19fdb1b10}";"{00000000-0000-0000-0000-000000000000}";"2";"JKQH001";"Hystérosalpingographie";"CCAM";"73,15";"70.0";"2011-06-30"
"3553";"{77bd9e68-4643-4486-86b4-3ab38bbd20b5}";"{00000000-0000-0000-0000-000000000000}";"2";"JLQH002";"Colpo-cysto-rectographie dynamique";"CCAM";"46,55";"70.0";"2011-06-30"
"3554";"{65603fef-6e17-4d0b-b70a-68e5c289f2a4}";"{00000000-0000-0000-0000-000000000000}";"2";"KGQL004";"Mesure de la clairance radio-isotopique plasmatique";"CCAM";"134,56";"70.0";"2011-06-30"
"3555";"{f22369b8-763f-4d39-a6c7-953ec3f258b3}";"{00000000-0000-0000-0000-000000000000}";"2";"KGQL001";"Mesure de la clairance radio-isotopique plasmatique et urinaire";"CCAM";"134,56";"70.0";"2011-06-30"
"3556";"{0d35ed24-f4ab-42df-9ff1-97e33b14a598}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQL004";"Scintigraphie rénale glomérulaire ou tubulaire avec mesure de la clairance radio-isotopique plasmatique";"CCAM";"337,94";"70.0";"2011-06-30"
"3557";"{70ab7a21-f93b-4c76-b98d-2a80828b1b7a}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQL006";"Scintigraphie rénale glomérulaire ou tubulaire avec mesure des clairances radio-isotopiques plasmatique et urinaire";"CCAM";"337,94";"70.0";"2011-06-30"
"3558";"{e936bba9-fa38-4178-968e-8b0e1c50ae71}";"{00000000-0000-0000-0000-000000000000}";"2";"JAQL002";"Scintigraphie rénale corticale";"CCAM";"268,87";"70.0";"2011-06-30"
"3559";"{1e53403f-dcd9-49dc-a6c8-f41f38dcf695}";"{00000000-0000-0000-0000-000000000000}";"2";"JBQL001";"Scintigraphie de l'élimination pyélo-urétérale";"CCAM";"268,87";"70.0";"2011-06-30"
"3560";"{da5f9675-09c0-4670-a517-46a434118002}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQL001";"Scintigraphie de la vessie, par voie rétrograde";"CCAM";"268,87";"70.0";"2011-06-30"
"3561";"{d2373168-417b-48e0-982d-1f32173c80df}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQL001";"Scintigraphie unilatérale ou bilatérale du testicule et/ou scintigraphie du pénis";"CCAM";"268,87";"70.0";"2011-06-30"
"3562";"{6dbc7942-c103-4b75-94be-d9ce1626d3e9}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP003";"Étude du débit plasmatique rénal, avec recueil urinaire";"CCAM";"";"70.0";"2011-06-30"
"3563";"{0f62c3b8-323f-493d-b76a-a33610fd43fb}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF006";"Épreuve de filtration glomérulaire rénale par administration de substance exogène, sans recueil urinaire";"CCAM";"";"70.0";"2011-06-30"
"3564";"{5c785089-ac82-45f1-adb9-572411642792}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF002";"Épreuve de filtration glomérulaire rénale par administration de substance exogène, avec recueil urinaire";"CCAM";"";"70.0";"2011-06-30"
"3565";"{04e06605-c109-4656-ac32-aa19d373c559}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF003";"Épreuve de filtration glomérulaire rénale par administration de substance exogène avec étude du débit plasmatique rénal, avec recueil urinaire";"CCAM";"";"70.0";"2011-06-30"
"3566";"{8b9d1984-6b7f-4792-b83c-d0a638a71332}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF008";"Épreuve de filtration glomérulaire rénale par administration de substance exogène, sans recueil urinaire, avec épreuve de stimulation";"CCAM";"";"70.0";"2011-06-30"
"3567";"{0dd98fea-0a79-47d7-a13b-2bb3d1f3beb7}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF005";"Épreuve de filtration glomérulaire rénale par administration de substance exogène, avec recueil urinaire, avec épreuve de stimulation";"CCAM";"";"70.0";"2011-06-30"
"3568";"{8c13c22a-83f9-4ddd-8078-62445aba254c}";"{00000000-0000-0000-0000-000000000000}";"2";"JVRP006";"Épreuve de charge calcique";"CCAM";"";"70.0";"2011-06-30"
"3569";"{3146adc0-1def-413f-bd3b-3d473ccf819d}";"{00000000-0000-0000-0000-000000000000}";"2";"JVRP003";"Épreuve de dilution de l'urine";"CCAM";"";"70.0";"2011-06-30"
"3570";"{9b243d35-92b3-425f-8ca8-1cd70a73d2ae}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP006";"Étude de la capacité d'acidification de l'urine";"CCAM";"";"70.0";"2011-06-30"
"3571";"{223f409e-098d-4227-abe1-f505055bd6df}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP008";"Étude du système rénine-angiotensine-aldostérone en clinostatisme et en orthostatisme";"CCAM";"";"70.0";"2011-06-30"
"3572";"{21c5821e-272e-4a9c-a5f8-eba498a5d5f4}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF010";"Étude de la régulation du système rénine-angiotensine-aldostérone par administration d'agent pharmacologique non radio-isotopique ou perfusion de chlorure de sodium isotonique";"CCAM";"";"70.0";"2011-06-30"
"3573";"{3fc9b660-ee34-462d-92eb-690bdcea2b9f}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP007";"Étude des transferts des électrolytes dans le tubule rénal et de leurs facteurs de régulation, sans administration de substance exogène";"CCAM";"";"70.0";"2011-06-30"
"3574";"{34fd811d-dbaa-482d-96a1-fc5f1429b204}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP004";"Étude des transferts des électrolytes dans le tubule rénal et de leurs facteurs de régulation, avec administration de substance exogène";"CCAM";"";"70.0";"2011-06-30"
"3575";"{14fb7d9c-d785-44b9-9d03-ad5f32d12848}";"{00000000-0000-0000-0000-000000000000}";"2";"JVRP005";"Test à la déféroxamine";"CCAM";"0.00";"70.0";"2011-06-30"
"3576";"{15e1332d-3927-48a6-a5d7-592651cfe110}";"{00000000-0000-0000-0000-000000000000}";"2";"JZQD001";"Étude urodynamique du haut appareil urinaire";"CCAM";"118,93";"70.0";"2011-06-30"
"3577";"{d8e915ad-d7e0-4187-b5dd-b1f6396b3a13}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD009";"Cystomanométrie par cathétérisme urétral, sans mesure des pressions intrarectales ou intravaginales";"CCAM";"102,76";"70.0";"2011-06-30"
"3578";"{b1948a06-e369-459d-9eca-1d82df681598}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD008";"Cystomanométrie par cathétérisme urétral, avec mesure des pressions intrarectales ou intravaginales";"CCAM";"104,41";"70.0";"2011-06-30"
"3579";"{6e95e6ac-0467-4c0c-8137-aa30e2001505}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD006";"Cystomanométrie par cathétérisme urétral, avec mesure des pressions intrarectales ou intravaginales et électromyographie du sphincter strié de l'urètre par électrode aiguille";"CCAM";"128,11";"70.0";"2011-06-30"
"3580";"{211a7420-5cee-4494-88b3-31e90fd1b4e4}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD004";"Cystomanométrie par cathétérisme urétral, avec mesure des pressions intrarectales ou intravaginales, débitmétrie mictionnelle, électromyographie des muscles du périnée et étude des latences des réflexes sacraux";"CCAM";"144,14";"70.0";"2011-06-30"
"3581";"{65246d71-74fb-4fd1-abb8-8659ddec336e}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD005";"Cystomanométrie par cathétérisme urétral, avec mesure des pressions intrarectales ou intravaginales, débitmétrie mictionnelle, électromyographie des muscles du périnée, étude des latences des réflexes sacraux et des potentiels évoqués somesthésiques";"CCAM";"159,11";"70.0";"2011-06-30"
"3582";"{a974f0b6-4af9-4720-adbe-edbdf2d97e0d}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD001";"Cystomanométrie par cathétérisme urétral, avec profilométrie urétrale";"CCAM";"117,86";"70.0";"2011-06-30"
"3583";"{f7961b95-3c3d-448a-9d1f-77299c8439eb}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQD002";"Cystomanométrie par cathétérisme urétral, avec profilométrie urétrale suivie de débitmétrie mictionnelle, avec électromyographie du sphincter strié de l'urètre par électrode aiguille";"CCAM";"130,04";"70.0";"2011-06-30"
"3584";"{bbc4ebbf-318a-4adf-9628-19ce5950d9f4}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQF001";"Cystomanométrie, par ponction transcutanée de la vessie";"CCAM";"99,48";"70.0";"2011-06-30"
"3585";"{0d0b5f72-6f8e-4daf-bf1a-7a4450189fe4}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQF002";"Cystomanométrie par ponction transcutanée de la vessie, avec profilométrie urétrale";"CCAM";"131,43";"70.0";"2011-06-30"
"3586";"{f51a59f6-af63-4945-8b22-ead3d51761c9}";"{00000000-0000-0000-0000-000000000000}";"2";"JEQD001";"Profilométrie urétrale";"CCAM";"58,75";"70.0";"2011-06-30"
"3587";"{b873b420-1f0f-4ac1-ba5d-9dbae9fa048f}";"{00000000-0000-0000-0000-000000000000}";"2";"JEQD002";"Sphinctérométrie par cathétérisme urétral";"CCAM";"54,72";"70.0";"2011-06-30"
"3588";"{9e7430d2-5603-480f-96dc-65f5b7f2c905}";"{00000000-0000-0000-0000-000000000000}";"2";"JRQP001";"Débitmétrie mictionnelle";"CCAM";"0.00";"70.0";"2011-06-30"
"3589";"{b90d8979-5da0-4776-b7a1-ed071886e2ea}";"{00000000-0000-0000-0000-000000000000}";"2";"JRQD001";"Débitmétrie mictionnelle, avec cystomanométrie et sphinctérométrie par cathétérisme urétral";"CCAM";"112,23";"70.0";"2011-06-30"
"3590";"{2cf0668d-b5ae-488e-8093-90c410ba6ef0}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQB001";"Mesure de la rigidité du pénis avec injection de produit vasoactif";"CCAM";"0.00";"70.0";"2011-06-30"
"3591";"{79c65815-44e3-4b4d-9f95-86944f06f644}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQP001";"Mesure nocturne de la tumescence et de la rigidité du pénis";"CCAM";"0.00";"70.0";"2011-06-30"
"3592";"{c1abea20-6562-488d-9171-9d3fb149f19b}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQB002";"Mesure pression-débit, par ponction transcutanée des corps caverneux du pénis";"CCAM";"0.00";"70.0";"2011-06-30"
"3593";"{11ba914d-e539-49ca-9cec-7234bfd6a435}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF007";"Évaluation de la dose de dialyse péritonéale par prélèvement unique de sang et de dialysat";"CCAM";"";"70.0";"2011-06-30"
"3594";"{29a2b345-fee1-416b-93b2-8e502c6cfa66}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQF001";"Évaluation de la dose de dialyse péritonéale par prélèvements multiples de sang et de dialysat";"CCAM";"";"70.0";"2011-06-30"
"3595";"{43f5ab3b-55c2-428b-965f-dc2758419ba1}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP002";"Mesure des clairances péritonéales par recueil de dialysat sur 24 heures";"CCAM";"";"70.0";"2011-06-30"
"3596";"{5defb672-0aad-48d2-8f83-45cdd0fef9fb}";"{00000000-0000-0000-0000-000000000000}";"2";"JVQP009";"Mesure de la pression intrapéritonéale par le prolongateur du cathéter de dialyse péritonéale";"CCAM";"";"70.0";"2011-06-30"
"3597";"{ff8210b8-a461-4101-b59f-9b9acbaa5c39}";"{00000000-0000-0000-0000-000000000000}";"2";"JBQG002";"Pyélocaliscopie, par voie transcutanée";"CCAM";"325,81";"70.0";"2011-06-30"
"3598";"{038ce0e3-2007-406e-8d1e-12f8afc98651}";"{00000000-0000-0000-0000-000000000000}";"2";"JBQG001";"Urétéro-pyélo-caliscopie, par voie transcutanée";"CCAM";"349,25";"70.0";"2011-06-30"
"3599";"{5f79415b-edb5-4cf7-a55f-e8a48b5663f9}";"{00000000-0000-0000-0000-000000000000}";"2";"JBQE001";"Urétéro-pyélo-caliscopie rétrograde, par voie urétrale";"CCAM";"315,12";"70.0";"2011-06-30"
"3600";"{eba33090-dcee-4595-97b3-f37e9aab4e2a}";"{00000000-0000-0000-0000-000000000000}";"2";"JCQE003";"Urétéroscopie rétrograde, par voie urétrale";"CCAM";"213,39";"70.0";"2011-06-30"
"3601";"{aaf3a97f-3d20-49cf-8c54-d9cac69e602a}";"{00000000-0000-0000-0000-000000000000}";"2";"JCQE001";"Urétéroscopie par une urétérostomie cutanée directe";"CCAM";"197,69";"70.0";"2011-06-30"
"3602";"{133a9432-ca25-41f5-b675-e8fb2372a694}";"{00000000-0000-0000-0000-000000000000}";"2";"JCQE002";"Urétéroscopie par une urétérostomie cutanée transintestinale non continente";"CCAM";"244,64";"70.0";"2011-06-30"
"3603";"{54f8c23d-a8c3-472f-9437-54fc70d8dc60}";"{00000000-0000-0000-0000-000000000000}";"2";"JCQE004";"Urétéroscopie par une urétérostomie cutanée transintestinale continente";"CCAM";"330,58";"70.0";"2011-06-30"
"3604";"{a359ff42-7f2c-4b21-b29c-0d7599f5596b}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQE001";"Fibroscopie urétrovésicale";"CCAM";"38,40";"70.0";"2011-06-30"
"3605";"{7c8efd6d-4d7f-4088-a7b2-9d95385b577d}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQE003";"Urétrocystoscopie à l'endoscope rigide";"CCAM";"36,00";"70.0";"2011-06-30"
"3606";"{f12765f8-8e45-42a3-955c-6fdc0f09dcd4}";"{00000000-0000-0000-0000-000000000000}";"2";"JDQE002";"Exploration endoscopique d'une néovessie intestinale";"CCAM";"46,56";"70.0";"2011-06-30"
"3607";"{eccbcda8-32f4-4d8f-ac80-995e8f7176ac}";"{00000000-0000-0000-0000-000000000000}";"2";"JHQP002";"Péniscopie";"CCAM";"";"70.0";"2011-06-30"
"3608";"{7da7bd4f-906f-460d-a8ea-1890547eb6c3}";"{00000000-0000-0000-0000-000000000000}";"2";"JKQE002";"Hystéroscopie";"CCAM";"66,48";"70.0";"2011-06-30"
"3609";"{1cb3aa48-7384-41b1-8e55-7a8ba778c7e6}";"{00000000-0000-0000-0000-000000000000}";"2";"JKQE001";"Hystéroscopie avec curetage de la cavité de l'utérus";"CCAM";"76,11";"70.0";"2011-06-30"
"3610";"{f5defafe-156d-4ee8-b375-145afb299af6}";"{00000000-0000-0000-0000-000000000000}";"2";"JLQE002";"Colposcopie";"CCAM";"36,97";"70.0";"2011-06-30"
